Les Animaux|Autres|Vache Vieille Vache|Vaquo (A)(P)(Av), Vaco (Av)(X), Cadorno (X)
Les Animaux|Autres|Veau|Vèdeou (A), Vedeou (P)
Les Animaux|Autres|Zèbre|Zèbre, Zèbro (X)
Les Animaux|Autres|Zibeline|Zibelino (X)
Les Animaux|Poissons D'Eau Douce|Poissons D'Eau Douce|Pei, Pey
Les Animaux|Poissons D'Eau Douce|Ablette, Able|Sofi (A)(P)(Av), Gòfio (X), Ravanenco (X), Sòfi, Sòfio, (X)
Les Animaux|Poissons D'Eau Douce|Alose (Poisson Qui Remonte Les Rivières)|Halacho (Eg)(A)(P), Alauso, Allaucho (A), Alaouso (Av)
Les Animaux|Poissons D'Eau Douce|Amie, Amie Chauve, Poissoncastor, Choupique|Su Blau (X)
Les Animaux|Poissons D'Eau Douce|Aronde|Roundolo (X)
Les Animaux|Poissons D'Eau Douce|Aurin|Óurin (X)
Les Animaux|Poissons D'Eau Douce|Barbot|Barbote (Eg), Barbeou (P)(Av), Barboto (A), Barbeou (A)
Les Animaux|Poissons D'Eau Douce|Barbot|Dorgan Durgan (Eg)
Les Animaux|Poissons D'Eau Douce|Barbote|Barboto (A)
Les Animaux|Poissons D'Eau Douce|Barbue|Roumd (Av)
Les Animaux|Poissons D'Eau Douce|Bordelière Tête Courte Sans Dents|Bourdeliero (A)
Les Animaux|Poissons D'Eau Douce|Bouvière, Able|Garlesco (X), Piastro (X)
Les Animaux|Poissons D'Eau Douce|Brême|Brême 
Les Animaux|Poissons D'Eau Douce|Brochet|Bechet (A), Brouchet (A), Beche (P), Brouche (P)
Les Animaux|Poissons D'Eau Douce|Callyonime Réticulé|Moulet (X)
Les Animaux|Poissons D'Eau Douce|Carpe|Carpo (A), Escarpo (A)(P)(X)
Les Animaux|Poissons D'Eau Douce|Carpe (Petite)|Escarpoun (Eg)
Les Animaux|Poissons D'Eau Douce|Chabot|Cabede (A)(Av), Chabaud (A), Saumihoun (X)
Les Animaux|Poissons D'Eau Douce|Channidae, Poisson à Tête De Serpent|Maire Amplouo (X)
Les Animaux|Poissons D'Eau Douce|Chevesne|Cabédé, Sangar (X)
Les Animaux|Poissons D'Eau Douce|Cyprin, Carassin Commun, Carpe à La Lune,Carache, Carouche, Gibèle, Meule, Carreau, Gardon Carpé|Mòfi (X), Petaire (X)
Les Animaux|Poissons D'Eau Douce|Esturgeon|Estourgeoun, Esturgeoun, Esturioun (A), Estourjoun (P), Creat, Esturioun (X), Esturioun, (X), Lachen Esturgeon Laité (X)
Les Animaux|Poissons D'Eau Douce|Gardon|Gardoun (A)
Les Animaux|Poissons D'Eau Douce|Goujon|Moule (P), Moulet (Av)(A)(X), Goujoun (A), Goubioun Petit Goujon (X)
Les Animaux|Poissons D'Eau Douce|Goujon Pour La Méditerranée Et Les Rivières (Av)|Gobi (Eg)(A)(P)(Av), Gòbi (X), Gòfi (X)
Les Animaux|Poissons D'Eau Douce|Goujon (Espèce De)|Mougno (X)
Les Animaux|Poissons D'Eau Douce|Loche Anguieloun|Locho (A), Loco (X), Loche De Rivière (X)
Les Animaux|Poissons D'Eau Douce|Lotte, Bourbotte|Lotte, Bourbotte 
Les Animaux|Poissons D'Eau Douce|Meunier|Meunier 
Les Animaux|Poissons D'Eau Douce|Moule|Muscle (A)(P)(Av)(X), Ùstri (X)
Les Animaux|Poissons D'Eau Douce|Notoptère Poisson Des Indes Et Afrique|Aurin (X)
Les Animaux|Poissons D'Eau Douce|Perche|Pèrcho (A), Percho (P), Perco (X)
Les Animaux|Poissons D'Eau Douce|Perche De Mer|Carrousso (X)
Les Animaux|Poissons D'Eau Douce|Petit Poisson D'Eau Douce|Verniero (X)
Les Animaux|Poissons D'Eau Douce|Poisson D'Eau Douce|Bélaigo (X)
Les Animaux|Poissons D'Eau Douce|Poisson Pour Appâts|Cabassut (X)
Les Animaux|Poissons D'Eau Douce|Sorte De Poisson|Viro Pèis (X)
Les Animaux|Poissons D'Eau Douce|Tanche|Tancho, Tonca Aussi Tenquo (A)(P), Tanco (Av), Tenco (Av)(X)
Les Animaux|Poissons D'Eau Douce|Truite|Troucho (A)(P)(Av)(X), Truito (A)
Les Animaux|Poissons D'Eau Douce|Vairon|Veïroun (A), Veiroun (A)(Av)(X), Veiron (P), Locho Verniero (X), Maucho (X), Rougiero (X), Veiret (X)
Les Animaux|Poissons D'Eau Douce|Vandoise|Briho (X), Pounchudo (X), Rougeto (X), Sèjo (X), Sièjo (X), Tar (X)
Les Animaux|Poissons De Mer|Poissons De Mer Et Coquillages|Pey, Coouquilhagi (A)
Les Animaux|Poissons De Mer|Acarne|Beis Hueils (Av), Beis Hueilhs (A), Pireloun (X)
Les Animaux|Poissons De Mer|Acidia Microsconius|Vichet (Eg)
Les Animaux|Poissons De Mer|Aigrefin|Hepatus (A)
Les Animaux|Poissons De Mer|Aiguilleorphie|Aguïo (X)
Les Animaux|Poissons De Mer|Algue Marine|Mousso De Mar (X)
Les Animaux|Poissons De Mer|Algue|Augo (P), Aougo (Av)
Les Animaux|Poissons De Mer|Algue, Cornifle Nageant|Courniflo (X)
Les Animaux|Poissons De Mer|Algue Goëmon|Lapoun (X)
Les Animaux|Poissons De Mer|Algue (Amas D')|Augas (X)
Les Animaux|Poissons De Mer|Algue (Sorte De)|Co D'Ase (X)
Les Animaux|Poissons De Mer|Allege Poisson Des Mers Qui Remonte Les Rivières|Leouge (A)
Les Animaux|Poissons De Mer|Alose|Alauso *
Les Animaux|Poissons De Mer|Anatifes (Crustacés)|Cravan (X), Pouce Pèd (X)
Les Animaux|Poissons De Mer|Anchois (à Frejus Les Meilleurs)(Eg), Espèce D'Anchois Petit Anchois|Anchoio (P)(Eg)(X), Anchoïo Anchoyo (Av)(A), Malet (X), Trenchoun (X), Nadello (X), Poutignoun (X)
Les Animaux|Poissons De Mer|Anémone De Mer, Poulpe|Poufre (X), 
Les Animaux|Poissons De Mer|Ange De Mer, Squatina|Amgi (P), Ange (X), Pèis Ange (X)
Les Animaux|Poissons De Mer|Anguille Espèce D'Anguille|Anguielo (X), Baumarenco (X)
Les Animaux|Poissons De Mer|Anguille (Variété)|Lachinan (X), Pounchuroto (X)
Les Animaux|Poissons De Mer|Anguille Grosse|Pougau (P)(13)(Av), Anguille De Marais, Congre (X)
Les Animaux|Poissons De Mer|Anguille, Pecheteau Diable De Mer (Eg)|Booudroi (Eg)(Av), Lou Boudroi Anguielo (A), Anguiello (P), Anguièlo, Anguièro (Av), Fielas Fer (Av)
Les Animaux|Poissons De Mer|Apogon Rouge, Apogon Imberbis, Aussi Appelé Castagnole Rouge, Coq, Poissoncardinal, Roi Des Rougets|Sarpananso (X)
Les Animaux|Poissons De Mer|Arcane, Vif Argent|Beisnueils (Eg), Beishueils (A), Beis Hueils (Av), Arquemino (X)
Les Animaux|Poissons De Mer|Argentine|Pei D'Argen Argentin, Argentat (X), Pato Douço (X), Pèis D'Argènt (X), Sourbeireto (X)
Les Animaux|Poissons De Mer|Arnoglosse Transparent|Parat (X)
Les Animaux|Poissons De Mer|Ascidie|Vichet (X)
Les Animaux|Poissons De Mer|Ascidie Solitaire|Vióulet (X)
Les Animaux|Poissons De Mer|Atherina Presbyter, Prêtre, Trogue, Troyne, Faux Éperlan, Petit Curé, Belek Bihan, Prêtro, Petit Prêtre, Prêteau, Rosette, Roseré, Grasdeau, Grado, Kanchua, Sauclé|Siouclé Sauclet (X)
Les Animaux|Poissons De Mer|Bacaliau Merlu, Morue Sèche, Morue Sèche (A), Morue Fraiche|Bacailhau (Eg)(A), Bacaillau (P), Bacaiau (X), Marlusso (A), Fangouso (X)
Les Animaux|Poissons De Mer|Baleine|Muelas, Baleno (A)
Les Animaux|Poissons De Mer|Baliste Commun|Pèis Balestro (X)
Les Animaux|Poissons De Mer|Barbarin, Surmulet Autre Espèce Surmulet, Rougetbarbet De Roche|Cavilhoun (Eg), Cavilhoun Rascas (Eg), Estriho De Roco (X), Rouget De Roco (X)
Les Animaux|Poissons De Mer|Barbillon, Barbus Barbus|Barbihat (X)
Les Animaux|Poissons De Mer|Baudroie (, Lophie En Français Aussi)(X)|Baudroi, Booudroi, Booudroy (A), Bugadesso (X), Janèlli (X)
Les Animaux|Poissons De Mer|Baveuse|Bavouè (Av)(A)
Les Animaux|Poissons De Mer|Becasse De Mer, Éléphant|Becasso De Mar (Eg)
Les Animaux|Poissons De Mer|Bellemnite Pointue (Coquillage)|Det De Sourcié (X)
Les Animaux|Poissons De Mer|Bernard L'Hermitte|Fioupelan (A)
Les Animaux|Poissons De Mer|Biar|Biar (Lou), *
Les Animaux|Poissons De Mer|Biche, Glaucus|Bicho Cabrolo, Damo Derbio (A)
Les Animaux|Poissons De Mer|Blanche, Rat|Blanco *
Les Animaux|Poissons De Mer|Bleau, Blueau Tête Noire Tirant Sur Le Bleu Ailes Et Becs Noirs Et Dessous Rose|Belet (Eg)(A)
Les Animaux|Poissons De Mer|Blennie|Bavarello (La), *
Les Animaux|Poissons De Mer|Bogue|Bogo (La), (A)(X)
Les Animaux|Poissons De Mer|Bonite|La Bonito Bounito (X)
Les Animaux|Poissons De Mer|Boniton (Ressemble Au Thon Et Au Maquereau)|Bounitoun (A)
Les Animaux|Poissons De Mer|Brème|Bramo (Eg)(P), Grosso Aurado (P), Grosso Daurado (P)
Les Animaux|Poissons De Mer|Bucarde|Mourgue (X), Espèce De Sourdoun (X)
Les Animaux|Poissons De Mer|Buccin, Bernard L'Hermitte|Bieou (A), Biou (Av), Bousselano (Av), Biòu (X)
Les Animaux|Poissons De Mer|Cachalot|Cachalot (X)
Les Animaux|Poissons De Mer|Calamar|Taouténo, Touténo Tauteno (A)
Les Animaux|Poissons De Mer|Calamar|Touteno (La)(Dp)
Les Animaux|Poissons De Mer|Calmar|Taouteno (Eg), Toouteno (Av), Glaujòu, Tóuteno (X)
Les Animaux|Poissons De Mer|Came, Couteau (Coquillage)|Cloouvisso (Eg)(Av)(A)
Les Animaux|Poissons De Mer|Canthene (Cantharus)|Cantheno (A)
Les Animaux|Poissons De Mer|Caplan, Gadex Petits Poissons Servant D'Appâts Pour Pêcher Les Morues, (A)|Capelan (Eg)*(A), Prevèire (X)
Les Animaux|Poissons De Mer|Capros Sanglier|Verrat (X)
Les Animaux|Poissons De Mer|Carrelet|Roun (Lou)
Les Animaux|Poissons De Mer|Carrelet, Plie, Pleuronecte Platessa|Larbo (A)(P)(Av)(X), Plano(X)
Les Animaux|Poissons De Mer|Cavillon|Cavilloun (Lou), Pétaïre *
Les Animaux|Poissons De Mer|Célerin Du Genre De La Sardine Ressemble Au Maquereau Et A Quatre Rangées D'Épines (Av)|Estranglo Bello Mero (Eg), Severeou (Av)
Les Animaux|Poissons De Mer|Cétacé, Comprend Les Dauphins Et Baleines, Poisson Souffleur (A)|Muelas (A), Muflas (X)
Les Animaux|Poissons De Mer|Chat|Ga De Roco (Lou), *
Les Animaux|Poissons De Mer|Chien De Mer, Émissole|Aiguilhat (Galeno)(A), Can De Mar (Mustelus), Marracho (X), Meissolo (X)
Les Animaux|Poissons De Mer|Chinchard, Trachurus, Saurel, Séverel|Suvéréou (Lou), Estranglo Bello Mèro, Suvèreou Sieurel ?(A), Pissovin (A)(X), Estranglo Bello Maire (X), Severèu (X), Severèu (X)
Les Animaux|Poissons De Mer|Cigale De Mer|Cigalo De Mar (Eg), Cicada Marina (Latin)(A)
Les Animaux|Poissons De Mer|Civade|Saoutaire (Eg), Sautaire (A), Civado (P)
Les Animaux|Poissons De Mer|Civelle|Civarèou (Eg)(A), Civarèu, Civaiéu (X)
Les Animaux|Poissons De Mer|Clams|Cascavàri (X)
Les Animaux|Poissons De Mer|Cochevis, Sorte De Poisson (X), Petit|Couquihado Couquihadoun (X)
Les Animaux|Poissons De Mer|Coguiol, Ressemble Au Maquereau Se Trouve En Espagne|Couguou (Eg)
Les Animaux|Poissons De Mer|Colmar|Toouteno, La Taute (Eg)
Les Animaux|Poissons De Mer|Concombre De Mer|Coucoumbre De Mar (P)
Les Animaux|Poissons De Mer|Congre|Fiélas Fielas, Fielar (A), Fialas (P)(Av)(A)
Les Animaux|Poissons De Mer|Congre Congre De Cassini|Groun (Eg)(P)(Av)(X), Andialo (X), Margagnoun (X), Uiassoun (X)
Les Animaux|Poissons De Mer|Conque Anatifère (Coquillage)|Sible (Eg)
Les Animaux|Poissons De Mer|Conque Marine|Toutourou (X)
Les Animaux|Poissons De Mer|Coquillage (Sorte De)|Preire (Av)
Les Animaux|Poissons De Mer|Coquillage Bivalve, Came|Clauvisso (A)(X), Cloouvisso (A), Clausisso (X)
Les Animaux|Poissons De Mer|Coquillage En Spirale|Cournissoun (X)
Les Animaux|Poissons De Mer|Coquille Saint Jacques, Peigne De St Jacques|Pagelino, Pelerino (X)
Les Animaux|Poissons De Mer|Corail|Courau (P)(A), Couraou (Av)
Les Animaux|Poissons De Mer|Corbeau (Poisson), Latin Corvulus|Corps (Eg), Corp (A)
Les Animaux|Poissons De Mer|Cornet (Coquillage)|Bousselano Viranto (Av)
Les Animaux|Poissons De Mer|Crabe|Favouillo (Eg)(P), Favouilho (A), Favouiho, Carabaço (Av), Favouyo (Av), Carabasso (A)(X), Cancre (X), Favouio (X), Fòu (X)
Les Animaux|Poissons De Mer|Crabe (Avec Grandes Pattes Nombreuses), Nom Commun De Plusieurs Crabes (X)|Cambarot (Eg)
Les Animaux|Poissons De Mer|Crabe (Grand)|Cabro (X)
Les Animaux|Poissons De Mer|Crabe (Petit)|Cancello (X)
Les Animaux|Poissons De Mer|Crabe Femelle, Gros Crabe|Cranco (X)
Les Animaux|Poissons De Mer|Crabe Velu|Fiéu Pelan (X)
Les Animaux|Poissons De Mer|Crabe Vert S'Attache Aux Rochers, Piquent|Ourtigo De Mar (A)
Les Animaux|Poissons De Mer|Crapeau De Mer|Rascasso (X), Rascassouiro (X)
Les Animaux|Poissons De Mer|Crénilabre Méditerranéen, Crénilabre Rouquié|Rouquié (X)
Les Animaux|Poissons De Mer|Crénilabre Mélops Petite Vieille, Vracton Croissant Noir|Fournacho, Pito Moufo (X), Pito Moufo (X), Serre Blanc (X)
Les Animaux|Poissons De Mer|Crevette, Récipient En Roseau Pour Les Crevettes|Carambot, Cambarot (A), Caramboou (Av)(A), Jharret (Av), Chambaroou (Av), Chambarot (Av), Cambaroou, Sailhicoquo, Sailhicot (A), Carambot, Carambòu (X), Civadèu (X), Niero De Mar (X), Chambouino (X)
Les Animaux|Poissons De Mer|Crevette (Petite)|Trenco L'Aigo (X)
Les Animaux|Poissons De Mer|Crevette Athérine (?)|Sautaire (X)
Les Animaux|Poissons De Mer|Crevette De Mer|Civado De Mar (X)
Les Animaux|Poissons De Mer|Crevette Des Ruisseaux|Cabreto (X), Escrolo (X)
Les Animaux|Poissons De Mer|Dails|Dattis (Coquillage)(A)
Les Animaux|Poissons De Mer|Dauphin|Dauphin, Doouphin (A), Dóufin (X)
Les Animaux|Poissons De Mer|Daurade|Aoaurado (Eg), Aourado (L'), Daurade Daurado (A)(P)(X)
Les Animaux|Poissons De Mer|Daurade Rose, Pagel à Dents Aigues|Roussèu (X)
Les Animaux|Poissons De Mer|Dente|Dente (Eg)(P), Dènti (Lou), Dènti (A), Daine (A)(P), Denti (Av)
Les Animaux|Poissons De Mer|Diable De Mer (Raie)|Booudroi (Av), Raido (X)
Les Animaux|Poissons De Mer|Diable De Mer Méditerranée|Boudroi (X), Sorte De Raie, Galanga, Galango, Bóudroi
Les Animaux|Poissons De Mer|Divers Poissons|Pataclet (X)
Les Animaux|Poissons De Mer|Donzelle (Du Genre)|Imbarbu (X)
Les Animaux|Poissons De Mer|Dorade|Oourado Aurado (P), Aourado (Av), Doourado (Av), Daurado (A)
Les Animaux|Poissons De Mer|Dorade Adulte|Paumarenco (X)
Les Animaux|Poissons De Mer|Dorade Bilunulée|Ciéuclo (X)
Les Animaux|Poissons De Mer|Dorade Grande|Subre Daurado (X)
Les Animaux|Poissons De Mer|Dorade Jeune|Mejano (X), Saucanello (X)
Les Animaux|Poissons De Mer|Dorée, Saint Pierre|Rato, Aurado, Sant Pierre (A), Pèis Sant Peire (X)
Les Animaux|Poissons De Mer|Eperlan|Pèis Argent (X)
Les Animaux|Poissons De Mer|Épinoche Olygope|Fanfre (Eg), Espinarguet (X), Espino Bè, Espigno Bè (X), Estranglo Cat (X)
Les Animaux|Poissons De Mer|Eponge De Mer|Espoungo (A)(Av)
Les Animaux|Poissons De Mer|Espadon Poisson Épée Ou, Empereur (Eg)(A)|Pei Espaso (Eg)(A), Emperour (P), Amperour (Av)(A), Pei Espazo (Av), Emperaire, Emperadou (X), Espadoun (X), Pèis Espaso (X)
Les Animaux|Poissons De Mer|Fiatole, Stromateus Fiatola|Lampugo (X)
Les Animaux|Poissons De Mer|Flétan|Pampapalòti (X)
Les Animaux|Poissons De Mer|Gerle, Jarret|Gerle *
Les Animaux|Poissons De Mer|Girelle, Demoiselle *|Girello (La)(Av), Girèlo (A), Damisello (X), Douvello (X), Girello, Girolo (X)
Les Animaux|Poissons De Mer|Girelle Brillante|Riban (X)
Les Animaux|Poissons De Mer|Girelle Paon, Paon De Mer|Lasàmi, Lasàni (X)
Les Animaux|Poissons De Mer|Gland De Mer|Agland De Mar (A), Rougno De Mar (X)
Les Animaux|Poissons De Mer|Gobie|Gobi (Lou), *
Les Animaux|Poissons De Mer|Goémon|Lapoun (P)(Av)(A)
Les Animaux|Poissons De Mer|Gorgone, Coraux Cornés|Aubre De Mar (X)
Les Animaux|Poissons De Mer|Grelin, Lieu Noir (Polliachus Virens)(X)|Grelin (X)
Les Animaux|Poissons De Mer|Grênant|Gournau, Gronau (Eg), Gournaou (P)
Les Animaux|Poissons De Mer|Grénaut, Grenaut (Également Surnom Des Marseillais)|Gournau (A)(X), Cavihouno (X), Mourrudo (X)
Les Animaux|Poissons De Mer|Grondin, Rouget Grondin|Gournaou (Lou), Gournaou (Av)
Les Animaux|Poissons De Mer|Gros Poisson De MerSouffleur|Muflas *
Les Animaux|Poissons De Mer|Hareng Blanc|Arencado (Eg)(Av), Haren (A), Aren (P), Harencado (P)(Av), Arencado (Av), Salé (X), Arenc (A), Aracho (X)
Les Animaux|Poissons De Mer|Hareng|Arenc (Eg), Haren (P), Aren, Arenc (Av)
Les Animaux|Poissons De Mer|Hareng Noir|Harencado (A)
Les Animaux|Poissons De Mer|Hareng Salé|Damo De Misericòrdi (X)
Les Animaux|Poissons De Mer|Hérisson De Mer, Oursin|Oursin (Eg)(Av)(A)(X), Hooussin, Oousin (A), Hoursin (P)(Av)
Les Animaux|Poissons De Mer|Hippocampe Aussi Trompette De Mer (X)|Cavau (Chivau), Marin (X), Gagnolo, Gagnado (X)
Les Animaux|Poissons De Mer|Hirondelle De Mer, Fumet, Poisson Volant Petite Espèce (X)|Roundèlo (Eg), Roundolo (A), Randolo (X), Roundouleto (X), Gafetoun (X)
Les Animaux|Poissons De Mer|Holocentre|Serran (X)
Les Animaux|Poissons De Mer|Holothurie (Espèce De)|Vichas, Vicheras, Vicherasso (X)
Les Animaux|Poissons De Mer|Holothurie, Concombre Des Mers|Viemarin (A), Vié Marin (X)
Les Animaux|Poissons De Mer|Homard, Nom Générique De Plusieurs Crustacés|Esquinado (A)(Av), Lingoumbaud (A), Lingoumbau (P)(X), Lingoumbaou (Av), Grosso Langousto (X), Esquinado (X)
Les Animaux|Poissons De Mer|Homards, Écrevisse De Mer|Langousto *
Les Animaux|Poissons De Mer|Huitre Banc D'Huitre|Ùstri (X)Huitre (A), Crassat (X)
Les Animaux|Poissons De Mer|Huitre Petite Et Malfaite|Escalòu (X), Peloustioun (X)
Les Animaux|Poissons De Mer|Huitre Pied D'Âne, La Forme Ressemble à Celle D'Un Pied D'Âne (A)|Pèd D'Ay (A), Pèd D'Ai (X), Peiròstio (X)
Les Animaux|Poissons De Mer|Labre, Rouquier|Roucaou (Eg), Rouquiè (Av), Canudo (X), Roucau (X), Teto Merlusso (X)
Les Animaux|Poissons De Mer|Labre à Tête De Mouton|Mooutoun Marin (A), Mouton Marin (A)
Les Animaux|Poissons De Mer|Labre à Trois Tâches|Cleisoun (X)
Les Animaux|Poissons De Mer|Labre Plombé|Serrat (X)
Les Animaux|Poissons De Mer|Labre Tourd|Tourdourèu (X)
Les Animaux|Poissons De Mer|Lamproie (De Mer Remonte Les Rivières), *|Lampre* (Eg)(A)(P)(Av)(X), Moureno (Av), Bouiroun (X), Machaire (X), Manjo Pego (X)
Les Animaux|Poissons De Mer|Langouste|Langousto (P)(Av)(X), Lingousto (A)(X)
Les Animaux|Poissons De Mer|Lapas, Lépas, Patelle|Arapedo (Eg)(Av), Arrapedo (Av), Alapedo (X)
Les Animaux|Poissons De Mer|Lavaret Ressemble Au Saumon, La Truite|Lavareto (A)(X)
Les Animaux|Poissons De Mer|Leiche Bouclée|Mounge Clavela (X)
Les Animaux|Poissons De Mer|Lepadogaster|Pei Pouar (Eg)
Les Animaux|Poissons De Mer|Leptère Fétule, Poisson Qui Ne S'Approche Jamais Du Rivage (X)|Pèis Fouran (X)
Les Animaux|Poissons De Mer|Liche|Licho (A), Bardoulin (X), Lampugo (X), Lichat (X), Lico (X)
Les Animaux|Poissons De Mer|Lieu Jaune, Gade, Pollack|Poutassoun (X)
Les Animaux|Poissons De Mer|Limande|Limando (La), *
Les Animaux|Poissons De Mer|Lingula, Languette|Pètro (A)
Les Animaux|Poissons De Mer|Loup|Loup (Lou), (A), Lou (P)
Les Animaux|Poissons De Mer|Loup De Mer|Loubassau (X)
Les Animaux|Poissons De Mer|Loup Marin (Peutêtre Un Phoque ?)(A), Poisson|Loup Marin (A), Loup (A), Vedeou Marin (A)
Les Animaux|Poissons De Mer|Lubine|Loubino (La), *
Les Animaux|Poissons De Mer|Lucrèce|Lucréço (La), *
Les Animaux|Poissons De Mer|Lutjan Oeillé|Rouqueiroun (X)
Les Animaux|Poissons De Mer|Lyre, Poisson Ange|Galinetto (Av)
Les Animaux|Poissons De Mer|Maigre Commun, Courbine, Sciène Aigle|Oumbrino Negro (X)
Les Animaux|Poissons De Mer|Maigue (Gros Poisson)|Oumbrino (P), Loumbrino (A), Umbrino (P)
Les Animaux|Poissons De Mer|Malarmat|Malarmat (A), Mal Armat (X), Marco Tèms (X)
Les Animaux|Poissons De Mer|Maquereau|Auruòu (L'), Oouruou (A)(Av), Oouruou Ouruou (P), Veirat, Verdèu (X)
Les Animaux|Poissons De Mer|Maquereau (Petit)|Cavaluco (X), Veiradié (X)
Les Animaux|Poissons De Mer|Marme, Morme Ressemble à La Daurade (A)|Morme (A), Mormyrot, Morne (A), Mourmeno (X)
Les Animaux|Poissons De Mer|Marsouin|Marsouin(A)(P), Tounin (X)
Les Animaux|Poissons De Mer|Marteau, Poisson Juif (Eg)(Av)|Pei Judiou (Eg)(Av), Martèou, Peyjudieou (A)
Les Animaux|Poissons De Mer|Marteau, Coquille Bivalve|Marteou (A)
Les Animaux|Poissons De Mer|Melet Ressemble à La Sardine Mais Plus Petit (Av)|Melet (Lou)(X), Siouclets (Av)
Les Animaux|Poissons De Mer|Melette|Meleto (A)(P)
Les Animaux|Poissons De Mer|Mendole|Mendouro (La), Aussi Emendoulo (A)(Av), Moundaro (X), Picarèu (X)
Les Animaux|Poissons De Mer|Merlan|Marlus (Lou), *(P)(A)(Av), Aussi Marlan (A)(Av), Lùci (X), Merlus (X), Merlan (X), Gros Poutassoun (X)
Les Animaux|Poissons De Mer|Merlan (Poisson Qui Y Ressemble)|Mandri, Mandre (A)
Les Animaux|Poissons De Mer|Merlan Printanier|Supèrbi (X)
Les Animaux|Poissons De Mer|Merluche (Peut Être Le Merlu ?)|Marlusso (A)
Les Animaux|Poissons De Mer|Merlue, Morue, Colin|Bacaiau (X)
Les Animaux|Poissons De Mer|Milan De Mer Poisson Volant à Nageoires Épineuses,|Belugan (Eg)(A), Belugo (Av)(A), Beigoto (X), Bugo (X), Galino (X)
Les Animaux|Poissons De Mer|Mollusque Argonaute|Poufriero (X)
Les Animaux|Poissons De Mer|Mollusques (Divers)|Dàti De Mar (X), Rastegue (X)
Les Animaux|Poissons De Mer|Morme|Morme, Mormo (X)
Les Animaux|Poissons De Mer|Morue|Marlusso (Av)(A), Morue Séchée Marluço (Av), Mouluo (A), Merlusso (La), Gangasso Merlusso (X), Mouluo (A)
Les Animaux|Poissons De Mer|Morue Verte, Morue Salée|Lingard (X)
Les Animaux|Poissons De Mer|Motelle|Gàrri Gàrri Tigra (X)
Les Animaux|Poissons De Mer|Muge à Grosse Tête|Testar (Eg), Testard (Av), Mujhou (Av), Mujou (A)
Les Animaux|Poissons De Mer|Muge (Variété De)|Limpouso (X), Telan (X), Testut (X)
Les Animaux|Poissons De Mer|Muge à L'Oeil Noir|Paioun (X)
Les Animaux|Poissons De Mer|Muge Céphale|Muge Pansard, Muge Testasso (X)
Les Animaux|Poissons De Mer|Muge Dorée, Mulet Doré, Tache Jaune, Daurin|Limousat (X)
Les Animaux|Poissons De Mer|Muge Provençal|Muge Carido (X)
Les Animaux|Poissons De Mer|Muge Sauteur, Exocet|Flavetoun (X), Muge Voulant (X), Pèis Voulant (X)
Les Animaux|Poissons De Mer|Muge Variété|Ramado, Ramat (X)
Les Animaux|Poissons De Mer|Mular|Mulard (X), Pèis Mulard (X)
Les Animaux|Poissons De Mer|Mule (Crenimugil Labrosus).|Mule (X)
Les Animaux|Poissons De Mer|Mulet|Mujou (Lou), Mege (A), Mujou (P), Mujhou (Av)
Les Animaux|Poissons De Mer|Mulet|Calbot (Eg), Muge, Carido (X)
Les Animaux|Poissons De Mer|Mulet Capiton|Lesso (X)
Les Animaux|Poissons De Mer|Mulet Sauteur|Sautoun (X)
Les Animaux|Poissons De Mer|Murène Murène De Cassini (X)|Mouréno (La), Murena, Lampetra (A), Moureno (P)(Av), Mureno Uiasso (X)
Les Animaux|Poissons De Mer|Mustelle|Moustello (La), Moustèlo (A), Moustelo (X)
Les Animaux|Poissons De Mer|Myre|Fielas (X), Margagnoun (X)
Les Animaux|Poissons De Mer|Nigroil Yeux Grands Et Noirs|Aoublado (Av), Hiblado, Aublado (A), Castagno De Mar (N'Est Pas Le Nigroil Mais Y Ressemble)(Eg)
Les Animaux|Poissons De Mer|Nonnat, Poutine, Plus Petit Poisson (A))|Nounnat, Peu D'Argent (Eg), Nounna (P), Nounat (X)
Les Animaux|Poissons De Mer|Oblade|Blado (La), Negrouno (X)
Les Animaux|Poissons De Mer|Oblade (Sorte De)|Negrado, Negrouno (X)
Les Animaux|Poissons De Mer|Omble Chevalier|Oumbret (X), Pèis Oumbro (X)
Les Animaux|Poissons De Mer|Ombre|Oumbro (A), Et (P), Oumbret (X), Rabalenco (X)
Les Animaux|Poissons De Mer|Ombrine|Oumbrino (L'), *
Les Animaux|Poissons De Mer|Orphye|Aguillo (Eg)
Les Animaux|Poissons De Mer|Ortie De Mer, Méduse|Glaio (X)
Les Animaux|Poissons De Mer|Oursin|Oursin, Ooussin (A)
Les Animaux|Poissons De Mer|Pageau, Pagel, Pagellus Acarne (Daurade?)|Pagéu, Bel Oeil (Bel Uei), Pagèou (A), Pageou (Av), Giéudo (X), Pagèu (X), Tourdre (X)
Les Animaux|Poissons De Mer|Pagel Mormyre|Tenihié (X)
Les Animaux|Poissons De Mer|Pagre|Pagre (Lou)(A)(X)
Les Animaux|Poissons De Mer|Peigne, Coquillage Bivalve|Pelerino (Av)(A)
Les Animaux|Poissons De Mer|Pelamide Bonite à Dos Rayé, Se Prononce Paramido (A)|Pelamido (La)(A)(X), Palamido (A)(P)
Les Animaux|Poissons De Mer|Percepierre|Traouco Peiro (Eg), Trauco Pèiro, Trauquo Peiro (A), Traouquo Peiroou (Av)
Les Animaux|Poissons De Mer|Perche|Perco (La), Mèro (X)
